PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,Cluster
23597,40,Female,Asia,Sports,5.48237704775791,0,Easy,7,136,66,21,Low,0
31138,42,Female,USA,RPG,22.689719073388844,1,Easy,12,108,77,14,Medium,1
40960,40,Male,USA,Strategy,19.816454151234453,0,Easy,0,82,57,30,Low,0
10453,49,Female,USA,Action,7.155087633523022,0,Hard,7,102,49,5,Medium,0
41085,39,Female,Europe,Sports,4.935941126752611,0,Easy,3,62,77,21,Low,2
40244,47,Male,Europe,RPG,1.01036125930813,0,Medium,0,72,21,27,Low,0
39577,49,Male,Europe,Sports,22.96339365973389,0,Hard,13,37,53,42,Medium,0
44532,47,Male,Asia,Strategy,10.388813926888668,0,Hard,18,173,44,23,High,0
36061,19,Female,USA,Sports,6.318332556104078,0,Hard,11,144,87,37,High,0
15149,19,Male,Asia,Sports,8.20021532055662,0,Medium,5,46,77,9,Low,2
43571,33,Female,Europe,Action,15.44504989681726,0,Easy,3,135,13,3,Medium,0
31769,16,Male,Other,Sports,23.95664393203218,1,Easy,9,58,45,31,Medium,1
9657,40,Female,Europe,Sports,6.9432322759819565,0,Easy,2,170,89,33,Medium,0
48219,43,Male,USA,Strategy,22.66101667398071,0,Easy,0,145,30,32,Low,0
20715,32,Male,USA,RPG,16.856884361770447,1,Medium,4,173,43,1,Medium,1
16258,15,Male,USA,Action,2.7476478738986145,0,Hard,10,176,85,30,High,0
21858,41,Male,USA,Sports,6.718317157123101,0,Easy,9,50,7,21,Medium,0
17296,34,Female,Europe,Simulation,16.9351399978317,0,Easy,11,45,85,2,Medium,0
17829,39,Male,USA,Simulation,4.2749801667262695,0,Medium,1,13,39,26,Low,0
33053,49,Male,Europe,Action,14.473140627303277,1,Medium,13,153,35,4,High,1
34804,22,Male,USA,RPG,11.215719703291992,1,Hard,4,101,80,6,Medium,1
48723,18,Male,Other,Strategy,13.469457725688684,0,Easy,8,122,80,42,Low,2
44273,42,Male,Asia,RPG,21.527560200068667,0,Medium,12,80,99,45,Medium,0
30463,29,Female,USA,Action,12.532820112066258,0,Easy,7,178,68,32,Medium,2
28006,40,Male,USA,Strategy,11.256192044343386,1,Medium,17,72,97,37,High,1
41932,44,Female,USA,Strategy,20.451995569114924,0,Easy,6,148,87,27,Medium,0
15319,27,Female,Asia,Strategy,13.346366828385031,1,Medium,13,158,33,26,High,1
15885,43,Female,USA,Strategy,16.150029828730123,0,Easy,0,119,11,24,Low,0
30197,23,Female,USA,Simulation,1.9587041401519008,0,Hard,14,71,71,49,Medium,0
32758,30,Male,Europe,RPG,13.241958878200926,0,Medium,4,31,54,0,Low,0
28398,22,Female,Asia,Sports,13.680474703321597,0,Easy,19,159,71,9,High,0
31624,29,Female,USA,Strategy,14.496671290406576,0,Medium,9,176,94,34,High,0
22013,48,Female,Other,RPG,13.433188062613048,0,Medium,12,87,71,7,Medium,0
23917,16,Female,Asia,Sports,22.038337965597105,0,Easy,18,70,20,29,Medium,0
21051,29,Male,Europe,Simulation,17.791270416679332,0,Easy,18,118,44,45,High,0
34873,44,Female,Europe,Strategy,3.442333341008867,0,Medium,13,41,55,34,Medium,0
22353,39,Female,USA,RPG,18.311502626884383,1,Easy,11,105,67,26,Medium,1
25293,47,Female,Europe,Action,21.448803303708367,0,Hard,17,42,4,23,Medium,0
39399,45,Male,USA,Simulation,10.247409492551531,1,Easy,14,135,52,22,High,1
42322,28,Male,USA,Simulation,4.734855425861704,1,Easy,12,100,98,31,Medium,1
31532,27,Female,USA,RPG,8.87157076288922,1,Easy,6,39,92,48,Medium,1
9262,49,Female,Europe,RPG,14.95271715871735,0,Medium,17,65,5,47,Medium,0
10487,16,Male,Europe,Action,5.205216378507782,0,Medium,6,35,62,17,Low,2
45654,37,Female,USA,RPG,5.060397000277015,0,Easy,18,19,11,12,Medium,0
37788,27,Female,USA,Action,11.35859734132245,0,Medium,17,133,35,17,High,0
18633,22,Male,USA,RPG,11.02380767970421,0,Easy,17,145,72,22,High,0
42041,32,Female,USA,Strategy,0.681722254203792,0,Easy,10,54,27,4,Medium,0
30994,42,Female,Other,RPG,7.840407027679172,0,Easy,8,25,38,5,Low,0
36096,19,Male,USA,Sports,0.3821360240947484,0,Medium,3,37,49,20,Low,2
42639,46,Male,USA,Strategy,11.475149989775058,0,Medium,12,138,71,17,High,0
34048,26,Male,Asia,Strategy,20.43925083536944,0,Easy,19,149,46,26,High,2
18928,46,Male,USA,RPG,3.631541070024732,0,Medium,14,25,60,15,Medium,0
25815,47,Female,USA,Simulation,12.83359991816327,0,Easy,17,177,63,18,High,0
22391,44,Male,Asia,Sports,4.014666906735463,0,Easy,5,129,46,16,Medium,0
20436,39,Male,USA,Simulation,9.830047187108736,1,Easy,13,105,8,46,Medium,1
34629,21,Male,USA,Action,8.672928398079563,0,Medium,7,122,4,13,Medium,0
39370,24,Female,USA,Sports,7.846473826162545,0,Medium,10,92,40,41,Medium,0
24124,26,Male,USA,Strategy,15.950068014676274,0,Easy,6,54,27,49,Medium,2
24236,15,Female,USA,Action,17.872973958881264,0,Medium,15,87,87,16,Medium,2
11915,32,Female,Other,Action,2.9206800824473422,1,Easy,7,44,94,10,Medium,1
10786,19,Female,USA,Strategy,21.77413374137808,0,Easy,10,39,68,42,Medium,2
34554,20,Male,Other,Sports,16.764529681210867,0,Hard,8,65,37,9,Medium,0
15401,16,Female,Europe,Sports,8.81970386457298,0,Easy,3,133,70,44,Medium,2
12168,37,Female,USA,RPG,5.047025103814286,1,Hard,19,70,39,37,Medium,1
10930,35,Female,USA,Action,7.546056470328134,0,Hard,15,51,60,13,Medium,0
27650,41,Male,USA,RPG,6.403856163655345,0,Medium,7,170,19,7,Medium,0
11982,29,Male,Europe,RPG,16.215105588040178,1,Easy,12,150,77,22,High,1
12104,44,Male,Asia,Sports,20.59268821100661,0,Hard,14,55,6,38,Medium,0
48316,21,Male,Europe,Simulation,20.80365511595503,1,Medium,19,20,55,31,High,1
15551,34,Female,Other,Sports,10.106725466504868,0,Medium,15,18,13,19,Low,0
36799,19,Female,USA,Simulation,12.439414119112453,0,Easy,2,168,90,27,Medium,2
11744,16,Female,Europe,RPG,5.538976153490802,0,Easy,9,115,83,44,Medium,2
11116,31,Female,Asia,Simulation,21.208002253971017,0,Hard,7,131,91,34,Medium,0
42754,22,Male,Europe,Sports,8.359365154915569,1,Medium,19,128,90,32,Low,1
12836,43,Male,Europe,Sports,19.22002071606065,0,Hard,7,99,5,12,Medium,0
13347,23,Female,Europe,RPG,15.716798284732004,0,Easy,11,57,96,45,Medium,2
43519,41,Male,Europe,Strategy,6.8680673933629945,0,Medium,2,68,90,27,Low,0
22455,36,Female,USA,Strategy,5.324181603827864,1,Easy,8,162,41,3,Medium,1
18267,43,Male,Asia,Action,20.01342597332526,0,Easy,12,149,17,9,High,0
17223,35,Male,Asia,RPG,18.29372617508925,0,Hard,8,103,42,7,Medium,0
26244,48,Male,USA,RPG,11.549008137730349,0,Easy,7,24,69,18,Low,0
26287,19,Male,Europe,Sports,21.44565395637585,0,Medium,4,154,27,27,Medium,0
21558,23,Male,Asia,RPG,17.094348289800447,0,Hard,0,157,80,10,Low,0
31970,18,Female,USA,Action,17.443704797205545,0,Medium,10,124,31,23,Low,0
41998,18,Male,USA,Action,17.415557049044754,0,Easy,5,69,59,30,Medium,2
44069,22,Male,Asia,Action,9.995760638527148,0,Medium,5,42,11,47,Low,0
19153,31,Female,Asia,Action,12.59081449694989,0,Easy,16,81,78,24,Medium,0
14987,22,Female,Asia,RPG,3.8501077871476816,0,Easy,1,63,84,16,Low,2
22642,34,Male,Other,Action,7.494512794607713,1,Medium,5,41,6,17,Low,1
39626,17,Female,USA,Sports,9.19874930964858,0,Hard,4,172,80,39,Medium,0
10464,18,Male,Europe,Sports,4.5400719957264055,0,Hard,6,14,49,0,High,0
41357,34,Male,USA,Strategy,1.5702554591485898,0,Hard,19,153,59,26,High,0
20335,28,Female,Other,Sports,4.929396179338378,0,Medium,18,88,12,36,High,0
13559,33,Male,Europe,Action,21.68712741734727,0,Easy,1,162,20,47,Low,0
40786,40,Male,USA,Action,12.444495364164492,0,Easy,17,162,66,3,High,0
47105,26,Male,Other,Simulation,10.073155199420237,1,Easy,0,113,7,21,Low,1
28246,32,Male,Europe,Sports,14.526721474942931,0,Easy,17,22,20,31,Low,0
45986,30,Male,USA,Simulation,1.439291145958065,0,Medium,16,17,36,17,Low,0
25948,47,Male,USA,Simulation,1.7164936751086035,0,Easy,11,13,33,22,Low,0
24268,27,Female,Europe,RPG,17.758065709313456,0,Medium,7,61,50,38,Medium,0
36392,33,Male,USA,Strategy,10.274357862348518,0,Easy,5,10,91,25,Low,0
41105,43,Female,Asia,Strategy,14.356942480476675,0,Hard,3,91,74,11,Low,0
10640,29,Male,Other,Strategy,19.59988057891601,0,Medium,11,158,69,16,High,0
18162,35,Female,Europe,Simulation,23.56222961109376,0,Easy,9,125,66,14,Medium,0
18929,37,Female,Asia,Strategy,7.6474467617604756,0,Medium,15,25,80,35,Medium,0
9624,25,Male,Asia,Strategy,13.230643833696764,1,Medium,3,135,78,42,High,1
23890,48,Male,USA,Action,22.52552202099788,0,Easy,2,146,55,37,Medium,0
30681,35,Female,Europe,RPG,22.67661199410384,1,Easy,19,85,42,42,High,1
25068,33,Male,USA,RPG,4.219301859082109,0,Medium,11,99,23,10,Medium,0
32909,16,Male,USA,Sports,8.689126651516354,0,Easy,6,64,48,16,Medium,2
10808,23,Male,USA,Strategy,10.192341767859194,0,Medium,19,119,41,7,High,0
44199,19,Male,Europe,Action,17.064173966358336,0,Easy,14,26,99,18,Medium,2
10682,21,Male,Europe,Strategy,18.446457397169542,0,Easy,19,96,58,31,High,2
17602,27,Male,Europe,Strategy,0.8479326478438995,0,Easy,8,126,82,13,High,0
48625,47,Male,USA,RPG,16.10223935712472,0,Medium,17,16,42,33,Medium,0
21972,49,Male,Europe,Simulation,0.6115432814125699,1,Easy,9,28,69,30,Medium,1
42437,47,Male,Other,Action,8.099423237956572,0,Easy,8,31,12,10,Low,0
43749,19,Male,Europe,Strategy,6.97486534198693,0,Hard,7,49,84,43,Medium,2
24241,31,Male,Asia,Strategy,23.881369145414126,0,Easy,5,120,32,11,Medium,0
46075,40,Male,Asia,Action,12.816171116447943,0,Medium,18,12,58,8,Low,0
29327,36,Male,Europe,Sports,16.865553475747625,1,Easy,16,31,60,48,Medium,1
15062,16,Female,Asia,Simulation,1.7217643689967463,0,Easy,17,113,43,46,High,0
43013,32,Male,Other,RPG,22.837155718902284,0,Easy,9,66,74,25,Medium,0
48223,29,Female,Asia,Action,14.064648962789036,0,Easy,18,32,22,13,High,0
43544,18,Female,Asia,Sports,17.459537659554893,0,Easy,18,90,89,27,High,2
10962,37,Female,USA,Simulation,9.548864934655688,1,Easy,11,96,65,9,Low,1
16524,28,Female,Europe,Strategy,20.996474689234947,0,Medium,13,143,29,19,High,0
17090,42,Male,USA,Sports,10.99766585374094,1,Medium,1,16,29,48,Low,1
33103,45,Male,Europe,Strategy,14.030449699616948,0,Medium,15,71,33,19,Medium,0
40939,26,Male,USA,Strategy,4.914743369558996,0,Easy,5,101,55,45,Medium,2
40931,38,Female,USA,Simulation,22.01697413166454,1,Easy,17,169,10,3,High,1
43245,20,Male,Other,RPG,23.808529458112176,0,Easy,7,132,32,22,High,2
14936,24,Female,USA,Action,1.018647166338087,0,Easy,16,133,19,20,High,0
31866,46,Male,Asia,Simulation,1.3372064271536752,0,Easy,16,131,23,19,High,0
39289,40,Male,USA,Strategy,8.164564387818544,0,Hard,19,13,86,34,Medium,0
11741,35,Male,Asia,Action,17.382311422241976,1,Easy,16,61,35,49,Medium,1
23926,35,Male,Asia,Strategy,9.029619835731893,0,Medium,14,126,95,8,Low,0
26028,21,Female,Europe,Action,12.027510667131224,1,Medium,11,136,28,0,High,1
13650,23,Female,Europe,Action,5.445801367895315,0,Hard,18,69,83,13,Medium,0
34071,31,Female,Other,Sports,12.22688643665962,0,Easy,18,119,84,3,High,0
40927,47,Male,Asia,Strategy,17.815404584184833,0,Easy,16,148,3,16,High,0
18444,32,Male,Europe,Strategy,4.910975915791092,0,Easy,0,59,43,49,Low,2
21522,39,Male,USA,Action,10.077584465866073,1,Hard,9,97,96,42,Medium,1
20181,17,Male,Asia,RPG,1.493403030538321,0,Easy,8,142,12,14,Low,0
20149,45,Male,Europe,Strategy,15.47520158928054,0,Easy,13,133,58,43,High,0
34334,21,Female,Other,Simulation,8.723163437981302,0,Medium,16,92,64,5,High,0
32578,40,Male,Europe,Sports,5.476786113107909,0,Hard,14,62,96,49,Medium,0
41941,33,Male,Europe,Sports,12.896928624039298,1,Easy,3,126,83,22,High,1
24022,20,Male,USA,Sports,14.983348546354057,0,Hard,8,129,50,38,Medium,0
19405,45,Female,Asia,Sports,15.880583553943683,1,Hard,14,118,33,26,Low,1
33512,32,Male,USA,Sports,1.6176372948103364,1,Easy,4,98,5,26,Medium,1
40096,35,Male,USA,Strategy,9.23104734679426,0,Easy,12,32,59,32,Medium,2
43138,16,Female,Asia,Action,1.1430725263375523,0,Easy,0,86,36,34,Low,2
33280,44,Male,USA,Strategy,1.6623420932241384,1,Medium,0,151,41,9,Low,1
33137,27,Female,Asia,Simulation,0.6932154451108392,0,Medium,0,152,87,6,Low,0
30464,17,Male,USA,RPG,12.415833468528245,0,Easy,12,23,46,30,Medium,2
32176,23,Male,Asia,Simulation,0.8853969354824054,0,Hard,2,44,97,46,Medium,2
30127,21,Male,Europe,Sports,15.33677896816826,0,Medium,3,155,25,10,Medium,0
23828,39,Male,Europe,Action,23.700001475324783,0,Easy,19,122,3,30,High,0
12438,32,Female,USA,Strategy,14.500423735054929,0,Hard,9,58,16,38,Medium,0
22174,23,Male,USA,Simulation,17.061613606395913,0,Medium,8,131,36,0,Medium,0
36910,43,Female,USA,Action,15.489465545702265,0,Easy,10,34,86,21,Medium,0
19351,41,Male,Asia,Sports,2.939193645205924,0,Easy,5,105,53,37,Medium,0
31842,45,Female,Europe,Strategy,21.88250039315397,0,Easy,5,120,11,7,Medium,0
30368,29,Male,USA,Strategy,19.454982061651044,0,Medium,10,48,10,9,Medium,0
34621,47,Female,USA,Action,2.430715801964836,0,Medium,19,31,54,9,Medium,0
40767,42,Male,Europe,RPG,6.790113723157631,0,Medium,9,92,89,28,Medium,0
16948,20,Male,USA,Strategy,23.452326267307534,0,Hard,7,155,79,23,Medium,0
37280,22,Male,USA,Action,10.803456950401392,0,Medium,14,157,38,45,High,0
14853,35,Male,USA,Sports,11.239322767791595,0,Hard,9,131,59,1,Medium,0
14881,39,Male,USA,Simulation,5.822233414435858,1,Easy,16,163,85,11,High,1
47062,33,Female,USA,Simulation,0.7076673319564017,0,Easy,16,156,31,20,High,0
45307,16,Male,USA,Action,9.384528007215224,1,Easy,13,18,18,1,Low,1
17492,33,Female,Asia,RPG,7.526203162056207,0,Medium,19,166,40,17,High,0
25570,19,Male,Asia,Simulation,22.800809916170227,0,Medium,4,22,66,4,Low,2
27859,29,Female,USA,Simulation,1.2778159421795383,0,Medium,4,179,49,24,Medium,0
31364,30,Male,Asia,Action,0.4649056224740144,1,Easy,10,19,57,11,Low,1
45885,15,Male,Europe,Action,18.997898070471315,0,Easy,9,141,43,30,Medium,2
39537,22,Male,Europe,Simulation,8.422803422782085,1,Easy,4,151,5,2,Medium,1
25966,30,Male,Other,Strategy,12.50156360366459,1,Easy,1,30,69,10,Low,1
38660,39,Female,USA,Strategy,16.660410970441937,1,Hard,4,145,83,16,High,1
33932,25,Male,Other,RPG,1.4963933915688807,0,Hard,4,36,30,47,Low,0
42842,40,Female,Asia,Strategy,16.571327349256606,1,Medium,0,84,12,46,Low,1
44308,49,Male,USA,Strategy,2.611861209044024,0,Medium,17,161,57,26,High,0
44218,35,Female,Asia,Sports,2.8269143412092133,0,Hard,16,41,84,33,Medium,0
40212,43,Male,Asia,Simulation,6.9950764785808905,0,Medium,12,161,70,28,High,0
16301,44,Male,Europe,RPG,6.915796628622848,0,Easy,13,120,33,6,High,0
13032,22,Male,Europe,Simulation,2.906113686819774,0,Medium,12,119,88,2,High,0
35283,16,Male,USA,Strategy,4.642193691746152,0,Easy,17,158,71,5,High,0
13325,29,Male,Asia,Action,19.61459916786264,0,Easy,6,22,99,31,Low,0
33997,19,Male,Europe,Action,5.2725584624505855,0,Easy,12,99,23,43,Medium,0
9040,49,Female,Europe,Strategy,13.714087008439236,1,Medium,15,43,93,29,Medium,1
47676,36,Male,USA,RPG,7.216054281067826,1,Medium,12,176,33,13,High,1
21292,40,Female,USA,Action,20.12450132863396,1,Hard,8,36,1,14,Low,1
13815,26,Female,Europe,Sports,13.209899796789143,0,Easy,7,99,88,32,Medium,2
41139,29,Female,USA,Strategy,19.175801173963283,0,Medium,12,43,80,16,Medium,0
42063,20,Female,USA,Sports,20.640080264363363,0,Easy,12,122,3,42,High,2
9655,41,Female,USA,Sports,22.209379179039303,0,Easy,15,114,9,8,High,0
15002,20,Female,Europe,Action,17.408639168866333,0,Hard,15,59,75,39,Medium,0
9323,33,Female,Europe,Action,2.05998476913324,0,Medium,9,56,38,7,Medium,0
41425,29,Male,Europe,Sports,13.98732957789302,1,Medium,9,74,68,33,Medium,1
15793,42,Male,USA,RPG,6.918436631673497,1,Easy,11,23,1,30,Low,1
33597,20,Female,USA,Sports,4.305801233435619,1,Hard,0,118,1,10,Low,1
30268,27,Male,USA,RPG,20.70132439436886,0,Easy,5,80,43,21,Medium,2
15379,26,Male,USA,Strategy,19.95087425888197,0,Medium,11,94,84,45,Medium,0
44194,23,Female,USA,Simulation,19.97470353763768,1,Medium,12,18,94,35,Medium,1
22413,25,Female,Asia,Strategy,10.229601881698551,0,Medium,18,40,5,48,Medium,0
29959,25,Female,Europe,Sports,0.0602126831764318,0,Hard,14,63,53,29,Medium,0
24885,17,Male,Asia,Action,20.257174286462565,0,Easy,13,106,76,39,High,2
43110,17,Male,Europe,Simulation,16.63138374815379,0,Easy,2,59,26,13,Low,2
11830,26,Male,USA,RPG,12.060253033371836,0,Hard,9,51,41,48,Medium,0
24484,28,Male,Europe,Sports,0.9134971292171404,0,Hard,1,114,22,12,Low,0
27112,28,Female,USA,Strategy,10.180003103292368,0,Easy,3,74,89,47,Medium,2
41931,25,Female,USA,Strategy,5.334063610572531,0,Medium,15,65,3,17,Medium,0
11296,22,Male,Asia,Strategy,23.31637557671853,0,Easy,17,72,1,12,Medium,0
38180,21,Female,USA,Sports,1.7119189086385616,1,Easy,18,122,6,31,High,1
33332,49,Male,Other,Simulation,1.619115717952976,0,Medium,7,114,89,15,Medium,0
41627,21,Male,Europe,Action,12.398225907158878,0,Medium,19,47,27,49,Medium,0
45925,39,Female,USA,Simulation,4.603956106264071,0,Easy,10,97,74,10,Medium,0
31575,20,Female,Europe,RPG,4.991380259511964,0,Hard,16,169,96,23,High,0
17141,41,Female,Asia,Strategy,2.06263415792215,0,Medium,13,162,89,25,High,0
42145,48,Male,USA,Sports,22.460112191604043,0,Hard,8,144,14,13,Medium,0
20259,28,Male,Asia,RPG,1.343886925870784,0,Easy,19,71,33,26,Medium,0
21107,36,Male,Europe,Action,20.95877170963078,0,Easy,4,79,71,45,Medium,2
25711,28,Male,USA,Strategy,7.383737816764858,0,Hard,6,15,61,0,Low,0
14343,18,Female,Asia,Action,5.974598300907724,0,Easy,19,107,34,32,High,0
47909,22,Male,Other,Sports,11.51569424864988,0,Hard,5,159,87,44,Medium,0
41453,41,Male,Europe,RPG,19.59380241411251,1,Medium,11,41,12,24,Medium,1
24177,35,Male,USA,RPG,22.73385167762172,0,Easy,1,40,36,10,Low,0
31206,39,Male,Europe,Simulation,10.396626422941402,0,Easy,13,81,99,24,Medium,0
37792,44,Male,Europe,Sports,6.768012139028908,0,Easy,10,18,55,21,Low,0
35678,37,Male,Other,Action,0.4400604549797924,0,Easy,12,76,34,17,Medium,0
38955,33,Female,Europe,Sports,0.304489858122877,0,Easy,8,80,77,30,Medium,2
30084,46,Female,Europe,Simulation,8.773508231751478,0,Medium,13,172,49,30,High,0
27750,35,Male,Asia,Sports,17.89476676834573,0,Easy,15,144,55,32,High,0
18556,22,Female,Asia,Strategy,15.76889516573235,0,Medium,18,116,74,11,High,0
20204,39,Male,USA,RPG,12.337442848484493,0,Easy,5,100,5,25,Medium,0
30783,27,Female,USA,RPG,1.0717596199429105,0,Easy,8,159,31,24,Medium,0
19491,27,Male,USA,Sports,7.370091072390734,1,Easy,4,160,10,45,Medium,1
44577,40,Male,Europe,Action,5.384825477437444,0,Easy,5,28,6,30,Low,0
18419,45,Female,USA,Strategy,12.574412270854932,0,Easy,12,127,28,17,High,0
10784,37,Female,Europe,Sports,21.79741614410041,0,Easy,10,31,96,30,Medium,0
14923,43,Male,USA,Strategy,5.317713283387218,0,Hard,16,47,23,27,Medium,0
12016,25,Female,Other,Simulation,8.847465932465463,0,Easy,8,51,12,35,Medium,2
43934,29,Male,USA,RPG,14.324228972699425,0,Easy,2,51,9,8,Low,0
30696,43,Male,USA,Sports,12.54138968144149,0,Medium,2,147,10,3,Low,0
10993,46,Male,Europe,Sports,0.966682958010793,0,Easy,14,140,22,27,High,0
16592,34,Male,Asia,Action,5.014852405462406,1,Hard,13,28,62,8,Medium,1
42363,38,Female,Asia,Sports,16.845582757609215,1,Medium,18,84,12,24,High,1
25366,18,Male,USA,Action,17.984436813649715,0,Easy,4,42,64,47,Medium,2
32556,48,Male,Europe,Strategy,22.26163363568421,0,Easy,13,157,59,42,Medium,0
28263,27,Male,Europe,Strategy,3.5579816899338432,0,Medium,2,162,38,18,Medium,0
43561,46,Male,Europe,Simulation,3.873990385479809,1,Easy,16,97,77,39,High,1
15424,35,Male,USA,Sports,9.465856896798524,0,Easy,10,161,83,10,High,0
38920,48,Female,Europe,Simulation,9.975660760253216,0,Medium,1,46,32,26,Medium,0
22208,46,Female,Asia,Sports,7.019956154338032,0,Easy,17,65,94,32,Medium,0
27149,16,Male,USA,RPG,5.436551997095175,0,Hard,10,162,99,22,High,0
40676,26,Male,Other,Action,12.28925612883756,0,Easy,6,29,76,7,Low,2
32995,43,Male,Asia,RPG,9.487901272256844,1,Easy,5,112,83,28,Medium,1
47776,40,Male,Europe,Action,21.328159427776843,0,Easy,11,42,18,17,Medium,0
16154,35,Female,Asia,RPG,19.08311632754398,0,Hard,7,82,19,49,Medium,0
23565,22,Male,USA,Strategy,9.592538008927686,1,Hard,12,175,28,15,High,1
31454,31,Male,Europe,Strategy,2.6506687523518035,0,Easy,14,102,66,40,High,0
16525,26,Female,USA,Action,14.258320753657763,1,Hard,4,99,10,26,Medium,1
46266,18,Female,Other,Sports,21.88516692380417,1,Medium,14,44,31,38,Medium,1
39298,46,Male,Other,Action,22.90722339969173,0,Medium,16,82,65,15,Medium,0
36036,46,Female,Europe,Sports,4.564247576742601,0,Medium,9,168,94,9,High,0
34516,25,Female,USA,RPG,12.491383345226346,0,Easy,14,12,28,1,Low,0
48213,49,Male,Europe,Sports,5.852282518162587,0,Easy,16,40,82,29,Medium,0
45640,48,Female,USA,Action,19.78464816972572,0,Easy,14,24,43,34,Medium,0
13448,38,Male,Asia,RPG,6.759390719119408,0,Medium,8,139,21,26,Medium,0
48055,20,Male,USA,Strategy,16.927681000211656,0,Easy,9,109,32,40,Medium,2
10736,18,Female,Europe,Action,9.744617851721593,1,Easy,19,138,49,13,High,1
33701,37,Male,USA,RPG,2.6847583077409363,0,Easy,18,38,11,7,Medium,0
26280,34,Male,Europe,Action,13.957330746411998,0,Medium,14,97,31,25,Medium,0
14233,46,Female,USA,Sports,4.584895018696206,0,Easy,5,26,78,10,Low,0
14882,42,Male,USA,Simulation,20.918797361701778,0,Medium,6,29,14,21,Low,0
24435,42,Male,USA,Sports,1.6096251219734734,0,Hard,7,51,80,6,Medium,0
48173,37,Male,Other,Strategy,6.896101595473469,1,Easy,14,74,8,41,Medium,1
16122,44,Male,Asia,Action,9.405247491583598,0,Hard,0,95,76,17,Low,0
27918,44,Male,Europe,Simulation,17.20980813452456,1,Easy,12,61,66,16,Medium,1
28545,25,Male,USA,Simulation,11.178809429487432,0,Medium,17,175,14,28,High,0
12108,40,Female,Europe,Sports,4.755602969743058,0,Medium,6,21,86,6,Low,0
12388,31,Male,Europe,Simulation,23.59366363455005,0,Medium,2,169,97,49,Medium,0
20028,21,Female,USA,Strategy,21.866082396920884,0,Easy,9,64,54,33,Medium,2
21141,21,Male,USA,Sports,22.64729185589656,0,Easy,4,151,33,3,Medium,0
44582,16,Female,USA,Strategy,22.66407646680609,0,Easy,10,149,87,0,High,0
9967,24,Female,Europe,Sports,1.1719749413313574,0,Hard,11,121,4,7,High,0
35803,27,Male,Europe,Simulation,7.026288155666292,1,Medium,11,17,86,5,Low,1
33987,18,Female,USA,Sports,6.101631972604161,0,Easy,8,23,62,14,Low,2
32743,22,Female,Other,RPG,12.162290154691512,0,Easy,13,80,89,18,Medium,2
43237,29,Female,Europe,Strategy,10.303167858579542,0,Medium,13,91,6,21,Medium,0
27769,22,Female,USA,Action,8.709187531195912,0,Easy,17,95,91,44,High,2
39008,20,Male,Europe,RPG,12.89943754078226,0,Easy,1,179,33,5,Low,0
23049,31,Female,USA,Sports,2.711181747562297,0,Hard,16,115,32,44,High,0
39822,28,Male,Europe,Sports,9.176517684574671,0,Medium,0,162,60,44,Low,0
33731,34,Male,Other,Sports,15.321848845949525,1,Easy,13,178,52,16,Low,1
25768,18,Male,Europe,Strategy,3.10521012185012,1,Medium,9,33,92,26,Medium,1
40036,34,Male,USA,RPG,5.507553111742775,0,Hard,14,149,71,40,High,0
37359,27,Male,USA,Action,17.982123629868813,0,Easy,17,100,87,4,High,0
48926,37,Male,Europe,RPG,6.898365746317112,0,Hard,8,19,11,34,Low,0
33870,47,Female,Europe,Action,15.988441163290442,0,Easy,10,88,50,31,Medium,0
12715,28,Male,Asia,RPG,4.3944298605217655,0,Hard,0,105,20,21,Low,0
25872,25,Male,Other,Action,19.61805181421988,1,Medium,4,71,88,4,Low,1
21144,29,Male,USA,Simulation,12.014308375225529,0,Easy,18,110,67,5,High,0
9550,39,Male,Europe,Simulation,12.11606921354355,0,Hard,3,179,53,13,Medium,0
24503,25,Male,Europe,Action,0.5050882233079035,0,Medium,9,151,26,45,Medium,0
33517,33,Female,Asia,Strategy,19.527308761876604,0,Medium,18,41,11,6,Medium,0
40137,44,Female,USA,RPG,2.583939919831052,0,Easy,8,16,53,30,Low,0
31961,15,Male,Europe,Action,9.779060610903196,0,Easy,4,137,15,4,High,0
15670,49,Male,USA,Simulation,5.167839642844852,0,Medium,15,175,19,5,High,0
18103,33,Male,Europe,Sports,23.753269271513048,0,Easy,5,154,56,9,Medium,0
39312,29,Male,USA,Action,5.866272053484038,0,Easy,5,130,79,36,Medium,2
36679,49,Female,Europe,Strategy,1.8724414239492693,0,Easy,12,65,15,40,Medium,0
20146,21,Male,Asia,Action,8.285538519544408,0,Medium,3,55,64,19,Low,2
18641,31,Male,USA,Sports,15.834237739416317,0,Easy,18,154,35,25,High,2
22968,19,Male,Other,RPG,18.697284765116045,1,Hard,7,139,89,47,Medium,1
16212,36,Male,Europe,Sports,12.445133144298817,0,Medium,1,103,16,17,Low,0
9070,38,Female,Europe,Action,20.16071100731581,0,Easy,13,79,29,32,Medium,0
18880,44,Female,Europe,Strategy,1.0382062729366703,0,Easy,15,142,15,37,High,0
43135,27,Male,USA,Action,20.72548171107957,1,Hard,6,170,56,49,Medium,1
36707,41,Male,Asia,Simulation,4.665423188211164,1,Easy,6,18,54,45,Low,1
46815,37,Female,USA,Sports,6.934700981520265,1,Easy,1,119,22,8,Low,1
